,x_G1,y_G1,z_G1,cA_G1,cF_G1,cV_G1,cTot_G1,x_C1,d_C1,e_C1,y_C1,cD_C1,cE_C1,cTot_C1,xC_A1,xD_A1,C_A1,yC_A1,zC_A1,yD_A1,zD_A1,cAC_A1,cFC_A1,cVC_A1,cAD_A1,cFD_A1,cVD_A1,cNm_A1,cNd_A1,cNe_A1,cNfinal_A1,cTot_A1,xE_R1,xI_R1,dE_R1,eE_R1,dI_R1,eI_R1,yE_R1,yI_R1,xIextraAvail_R1,xIextraUsed_R1,xBsubir_R1,xBbajar_R1,cDE_R1,cEE_R1,cDI_R1,cEI_R1,cIextra_R1,cBsubir_R1,cBbajar_R1,cTot_R1,xI_L1,xO_L1,y_L1,z_L1,p_L1,xPI_L1,xPO_L1,cA_L1,cF_L1,cVI_L1,cVO_L1,cFp_L1,cTot_L1,xI_L2,xO_L2,y_L2,z_L2,p_L2,xPI_L2,xPO_L2,cA_L2,cF_L2,cVI_L2,cVO_L2,cFp_L2,cTot_L2,xI_L3,xO_L3,y_L3,z_L3,p_L3,xPI_L3,xPO_L3,cA_L3,cF_L3,cVI_L3,cVO_L3,cFp_L3,cTot_L3
2024-01-01 04:50:00+00:00,0.0,False,False,0.0,0.0,0.0,0.0,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,0.0,2.15719540910889,39.560036194191,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15719540910889,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 05:00:00+00:00,0.0,False,False,0.0,0.0,0.0,0.0,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,0.0,2.1571954091088896,39.20050362600619,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1571954091088896,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 05:10:00+00:00,0.22949999999999982,True,True,0.1,0.0,0.19124999999999984,0.29124999999999984,45.32915111843235,0.0,5.32915111843235,True,0.0,888.1918530720583,888.1918530720583,0.0,1.9276954091088907,38.879221057821375,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22949999999999893,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1571954091088905,45.32915111843235,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 05:20:00+00:00,0.4590000000000001,True,False,0.0,0.0,0.3825,0.3825,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,0.0,1.69819540910889,38.59618848963656,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295000000000007,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15719540910889,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 05:30:00+00:00,0.6884999999999999,True,False,0.0,0.0,0.5737499999999999,0.5737499999999999,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,0.0,1.4686954091088902,38.35140592145174,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22949999999999982,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15719540910889,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 05:40:00+00:00,0.9179999999999993,True,False,0.0,0.0,0.7649999999999993,0.7649999999999993,45.32915111843235,0.0,5.32915111843235,True,0.0,888.1918530720583,888.1918530720583,0.0,1.2391954091088913,38.14487335326693,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22949999999999893,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1571954091088905,45.32915111843235,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 05:50:00+00:00,1.1475000000002131,True,False,0.0,0.0,0.9562500000001776,0.9562500000001776,45.32915111843235,0.0,5.32915111843235,True,0.0,888.1918530720583,888.1918530720583,0.0,1.0096954091086774,37.97659078508215,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22950000000021387,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1571954091088905,45.32915111843235,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 06:00:00+00:00,1.3770000000000007,True,False,0.0,0.0,1.1475000000000004,1.1475000000000004,45.32915111843235,0.0,5.32915111843235,True,0.0,888.1918530720583,888.1918530720583,0.0,0.7801954091088898,37.846558216897336,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22949999999978754,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1571954091088905,45.32915111843235,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 06:10:00+00:00,2.300163188452217,True,False,0.0,0.0,1.916802657043514,1.916802657043514,48.33333333,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,37.846558216897336,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801954091088898,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300163188452217,48.33333333,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 06:20:00+00:00,7.183666666666667,True,False,0.0,0.0,5.9863888888888885,5.9863888888888885,56.66666667,0.0,0.0,True,0.0,0.0,0.0,4.486923617791868,0.0,38.59437881986264,True,True,False,False,1.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.503590284458535,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6967430488747994,56.66666667,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 06:30:00+00:00,9.482706417689396,True,False,0.0,0.0,7.902255348074497,7.902255348074497,65.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,39.65927607134063,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9191265577427083,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093322908821486,65.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 06:40:00+00:00,9.879286277636083,True,False,0.0,0.0,8.232738564696735,8.232738564696735,73.33333333,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,40.724173322818615,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.489902768768173,73.33333333,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 06:50:00+00:00,10.853688415194366,True,False,0.0,0.0,9.044740345995304,9.044740345995304,81.66666667,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,41.7890705742966,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464304906326455,81.66666667,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 07:00:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,42.85396782577459,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 07:10:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,43.918865077252576,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 07:20:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,44.98376232873056,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 07:30:00+00:00,13.120411901339054,True,False,0.0,0.0,10.933676584449211,10.933676584449211,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,46.04865958020855,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,1.8111821693734111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 07:40:00+00:00,13.120411901339054,True,False,0.0,0.0,10.933676584449211,10.933676584449211,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,47.11355683168654,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,1.8111821693734111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 07:50:00+00:00,13.120411901339054,True,False,0.0,0.0,10.933676584449211,10.933676584449211,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,48.178454083164524,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,1.8111821693734111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 08:00:00+00:00,13.120411901339054,True,False,0.0,0.0,10.933676584449211,10.933676584449211,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,49.24335133464243,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,1.8111821693734111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 08:10:00+00:00,15.033685432543727,True,False,0.0,0.0,12.528071193786438,12.528071193786438,125.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,50.30824858612042,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,1.8111821693734111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833119754302406,125.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 08:20:00+00:00,18.105257241860393,True,False,0.0,0.0,15.087714368216993,15.087714368216993,160.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,51.37314583759841,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,1.8111821693734111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.904691563619073,160.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 08:30:00+00:00,16.428670825892908,True,False,0.0,0.0,13.690559021577423,13.690559021577423,195.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,52.438043089076395,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.604401358514595,77.28499225301266,True,True,False,0.0,0.0,114.15525114155251,1.9025875190258752,0.0,0.0,0.0,116.05783866057838,6.434885958510401,117.71500774698734,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 08:40:00+00:00,18.822616722820527,True,False,0.0,0.0,15.68551393568377,15.68551393568377,229.99999999999994,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,53.50294034055438,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845649564226493,127.78490918793058,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,5.587583649726125,102.21509081206936,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 08:50:00+00:00,21.7292402753915,True,False,0.0,0.0,18.107700229492917,18.107700229492917,265.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,54.56783759203237,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845649564226491,127.78490918793054,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,8.4942072022971,137.21509081206946,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 09:00:00+00:00,23.837718974015324,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,55.632734843510356,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920918,174.770788995828,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.8456495642264965,125.22921100417199,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 09:10:00+00:00,23.83771897401532,True,False,0.0,0.0,19.864765811679433,19.864765811679433,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,56.69763209498834,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920937,174.77078899582835,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226474,125.22921100417163,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 09:20:00+00:00,23.837718974015328,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,57.76252934646633,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920928,174.77078899582818,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226487,125.22921100417182,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
